Weapon1,Weapon2,Material1,Material2,Hypothesis,Score,Type1,Type2
ae9b0acf0b,7204a1feeb,Nickel,Brass,0,0.5192001620939426,125b,125b
7204a1feeb,ae9b0acf0b,Brass,Nickel,0,0.5193564313748775,125b,125b
ae9b0acf0b,867e742682,Nickel,Nickel,0,0.5826977750085506,125b,125b
867e742682,ae9b0acf0b,Nickel,Nickel,0,0.5820528013851503,125b,125b
ae9b0acf0b,ff11e3e39e,Nickel,Nickel,0,0.540482038456699,125b,125b
ff11e3e39e,ae9b0acf0b,Nickel,Nickel,0,0.5409114140927924,125b,125b
ae9b0acf0b,1be78463d7,Nickel,Brass,0,0.5855836807791999,125b,125b
1be78463d7,ae9b0acf0b,Brass,Nickel,0,0.5864145605615327,125b,125b
ae9b0acf0b,744a7e7690,Nickel,Nickel,0,0.603522898791029,125b,125b
744a7e7690,ae9b0acf0b,Nickel,Nickel,0,0.6034444798542066,125b,125b
ae9b0acf0b,1ed3442cfa,Nickel,Nickel,0,0.5108264203658001,125b,125b
1ed3442cfa,ae9b0acf0b,Nickel,Nickel,0,0.5114293022605411,125b,125b
ae9b0acf0b,93f6afc25d,Nickel,Nickel,0,0.5638552380157896,125b,125b
93f6afc25d,ae9b0acf0b,Nickel,Nickel,0,0.5643975840522041,125b,125b
ae9b0acf0b,275310424a,Nickel,Brass,0,0.5471058145761961,125b,125b
275310424a,ae9b0acf0b,Brass,Nickel,0,0.547352665783089,125b,125b
ae9b0acf0b,27c44d34a4,Nickel,Brass,0,0.5137786423245844,125b,125b
27c44d34a4,ae9b0acf0b,Brass,Nickel,0,0.514114742283519,125b,125b
ae9b0acf0b,41f1030655,Nickel,Nickel,0,0.49865357273826366,125b,125b
41f1030655,ae9b0acf0b,Nickel,Nickel,0,0.49865357273826333,125b,125b
ae9b0acf0b,d00bf582d1,Nickel,Brass,0,0.4509240582511374,125b,125b
d00bf582d1,ae9b0acf0b,Brass,Nickel,0,0.4510090270485759,125b,125b
ae9b0acf0b,9f5cee2a11,Nickel,Nickel,0,0.5809066749869416,125b,125b
9f5cee2a11,ae9b0acf0b,Nickel,Nickel,0,0.582311380112877,125b,125b
ae9b0acf0b,b4f6763191,Nickel,Nickel,0,0.7344239374811382,125b,125b
b4f6763191,ae9b0acf0b,Nickel,Nickel,0,0.6990662563976694,125b,125b
ae9b0acf0b,3c6819beb9,Nickel,Brass,0,0.616108110121635,125b,125b
3c6819beb9,ae9b0acf0b,Brass,Nickel,0,0.6163263369340836,125b,125b
ae9b0acf0b,88c293654f,Nickel,Nickel,0,0.6501288849505292,125b,125b
88c293654f,ae9b0acf0b,Nickel,Nickel,0,0.6500453911067623,125b,125b
ae9b0acf0b,d5070cee0f,Nickel,Nickel,0,0.6982648783670311,125b,125b
d5070cee0f,ae9b0acf0b,Nickel,Nickel,0,0.745090193634619,125b,125b
ae9b0acf0b,27c03bf211,Nickel,Nickel,0,0.5045247931338005,125b,125b
27c03bf211,ae9b0acf0b,Nickel,Nickel,0,0.5044796477537296,125b,125b
ae9b0acf0b,a80b46b6d1,Nickel,Brass,0,0.48866383232160804,125b,125b
a80b46b6d1,ae9b0acf0b,Brass,Nickel,0,0.48905154154187336,125b,125b
ae9b0acf0b,8197f401c9,Nickel,Nickel,0,0.5328011177695209,125b,125b
8197f401c9,ae9b0acf0b,Nickel,Nickel,0,0.5328011177695208,125b,125b
ae9b0acf0b,bf77a5ca9b,Nickel,Brass,0,0.6370282666287395,125b,125b
bf77a5ca9b,ae9b0acf0b,Brass,Nickel,0,0.6375041558989674,125b,125b
ae9b0acf0b,a3b1085bea,Nickel,Brass,0,0.7089184586884452,125b,125b
a3b1085bea,ae9b0acf0b,Brass,Nickel,0,0.7093467839223452,125b,125b
ae9b0acf0b,803e2e304c,Nickel,Nickel,0,0.5342052683764081,125b,125b
803e2e304c,ae9b0acf0b,Nickel,Nickel,0,0.5344710344506275,125b,125b
ae9b0acf0b,5187134316,Nickel,Brass,0,0.47220227241190965,125b,125b
5187134316,ae9b0acf0b,Brass,Nickel,0,0.4717675074557519,125b,125b
ae9b0acf0b,6e46d2b898,Nickel,Brass,0,0.6352230942264643,125b,125b
6e46d2b898,ae9b0acf0b,Brass,Nickel,0,0.6378324005767945,125b,125b
ae9b0acf0b,db4804f266,Nickel,Nickel,0,0.5329154675204216,125b,125b
db4804f266,ae9b0acf0b,Nickel,Nickel,0,0.5329750112944593,125b,125b
ae9b0acf0b,a54ce43a84,Nickel,Nickel,0,0.6451429054475061,125b,125b
a54ce43a84,ae9b0acf0b,Nickel,Nickel,0,0.6421418259458251,125b,125b
ae9b0acf0b,0db08b7f9e,Nickel,Nickel,0,0.453424005591379,125b,125b
0db08b7f9e,ae9b0acf0b,Nickel,Nickel,0,0.45337844779960834,125b,125b
ae9b0acf0b,9c6504e345,Nickel,Brass,0,0.5386068783420656,125b,125b
9c6504e345,ae9b0acf0b,Brass,Nickel,0,0.5387380277140207,125b,125b
ae9b0acf0b,3443ea5ba5,Nickel,Brass,0,0.5348643978625571,125b,125b
3443ea5ba5,ae9b0acf0b,Brass,Nickel,0,0.5349555576316425,125b,125b
ae9b0acf0b,1f2544214d,Nickel,Nickel,0,0.5250474300030947,125b,125b
1f2544214d,ae9b0acf0b,Nickel,Nickel,0,0.5245633439508977,125b,125b
ae9b0acf0b,0e45ff7118,Nickel,Brass,0,0.5410920154291631,125b,125b
0e45ff7118,ae9b0acf0b,Brass,Nickel,0,0.5413083827094287,125b,125b
ae9b0acf0b,c2081b71be,Nickel,Nickel,0,0.580406736971768,125b,125b
c2081b71be,ae9b0acf0b,Nickel,Nickel,0,0.5353632382415858,125b,125b
ae9b0acf0b,4e0193ff9e,Nickel,Nickel,0,0.5407741185844058,125b,125b
4e0193ff9e,ae9b0acf0b,Nickel,Nickel,0,0.542052285201743,125b,125b
ae9b0acf0b,2d95605114,Nickel,Brass,0,0.47907876640537167,125b,fcc2
2d95605114,ae9b0acf0b,Brass,Nickel,0,0.47877466238211064,fcc2,125b
ae9b0acf0b,84106ae247,Nickel,Nickel,0,0.5806391938333534,125b,fcc2
84106ae247,ae9b0acf0b,Nickel,Nickel,0,0.5813870230803364,fcc2,125b
ae9b0acf0b,eb358a4d60,Nickel,Brass,0,0.5658293760465866,125b,fcc2
eb358a4d60,ae9b0acf0b,Brass,Nickel,0,0.5656434066387133,fcc2,125b
ae9b0acf0b,5d25cd3446,Nickel,Nickel,0,0.42708575170690305,125b,fcc2
5d25cd3446,ae9b0acf0b,Nickel,Nickel,0,0.42678102739999035,fcc2,125b
ae9b0acf0b,5b23b59131,Nickel,Brass,0,0.5871719236976132,125b,fcc2
5b23b59131,ae9b0acf0b,Brass,Nickel,0,0.5692355484852067,fcc2,125b
ae9b0acf0b,a672c8a1fa,Nickel,Brass,0,0.5173011223665428,125b,fcc2
a672c8a1fa,ae9b0acf0b,Brass,Nickel,0,0.5172229930603829,fcc2,125b
ae9b0acf0b,247918f662,Nickel,Nickel,0,0.5314739476493379,125b,fcc2
247918f662,ae9b0acf0b,Nickel,Nickel,0,0.5315030340567551,fcc2,125b
cc6c455419,7204a1feeb,Brass,Brass,0,0.7043628785409635,125b,125b
7204a1feeb,cc6c455419,Brass,Brass,0,0.7039959087660812,125b,125b
cc6c455419,867e742682,Brass,Nickel,0,0.5704222649886268,125b,125b
867e742682,cc6c455419,Nickel,Brass,0,0.5697266253641667,125b,125b
cc6c455419,ff11e3e39e,Brass,Nickel,0,0.513264531541335,125b,125b
ff11e3e39e,cc6c455419,Nickel,Brass,0,0.5143039569276084,125b,125b
cc6c455419,1be78463d7,Brass,Brass,0,0.4540687241082354,125b,125b
1be78463d7,cc6c455419,Brass,Brass,0,0.45402823335460196,125b,125b
cc6c455419,744a7e7690,Brass,Nickel,0,0.6132400031825513,125b,125b
744a7e7690,cc6c455419,Nickel,Brass,0,0.6131375310890147,125b,125b
cc6c455419,1ed3442cfa,Brass,Nickel,0,0.45704906788220556,125b,125b
1ed3442cfa,cc6c455419,Nickel,Brass,0,0.4570151123281464,125b,125b
cc6c455419,93f6afc25d,Brass,Nickel,0,0.5864814933588822,125b,125b
93f6afc25d,cc6c455419,Nickel,Brass,0,0.5839984620626785,125b,125b
cc6c455419,275310424a,Brass,Brass,0,0.7336855691724163,125b,125b
275310424a,cc6c455419,Brass,Brass,0,0.7340838900895976,125b,125b
cc6c455419,27c44d34a4,Brass,Brass,0,0.47245990198652826,125b,125b
27c44d34a4,cc6c455419,Brass,Brass,0,0.47374105568721997,125b,125b
cc6c455419,41f1030655,Brass,Nickel,0,0.7355872295547985,125b,125b
41f1030655,cc6c455419,Nickel,Brass,0,0.7359903638913987,125b,125b
cc6c455419,d00bf582d1,Brass,Brass,0,0.6305078697673605,125b,125b
d00bf582d1,cc6c455419,Brass,Brass,0,0.6305559453094058,125b,125b
cc6c455419,9f5cee2a11,Brass,Nickel,0,0.6655386584699814,125b,125b
9f5cee2a11,cc6c455419,Nickel,Brass,0,0.665942005250372,125b,125b
cc6c455419,b4f6763191,Brass,Nickel,0,0.6684786540655459,125b,125b
b4f6763191,cc6c455419,Nickel,Brass,0,0.6684087351382888,125b,125b
cc6c455419,3c6819beb9,Brass,Brass,0,0.4014936395156141,125b,125b
3c6819beb9,cc6c455419,Brass,Brass,0,0.40070840791674533,125b,125b
cc6c455419,88c293654f,Brass,Nickel,0,0.5471407385194919,125b,125b
88c293654f,cc6c455419,Nickel,Brass,0,0.5480342161224809,125b,125b
cc6c455419,d5070cee0f,Brass,Nickel,0,0.537045005994589,125b,125b
d5070cee0f,cc6c455419,Nickel,Brass,0,0.5367931972572869,125b,125b
cc6c455419,27c03bf211,Brass,Nickel,0,0.6676678054051978,125b,125b
27c03bf211,cc6c455419,Nickel,Brass,0,0.6678981128726025,125b,125b
cc6c455419,a80b46b6d1,Brass,Brass,0,0.47724995405397325,125b,125b
a80b46b6d1,cc6c455419,Brass,Brass,0,0.4774726385725401,125b,125b
cc6c455419,8197f401c9,Brass,Nickel,0,0.49026283238096935,125b,125b
8197f401c9,cc6c455419,Nickel,Brass,0,0.4904489891293149,125b,125b
cc6c455419,bf77a5ca9b,Brass,Brass,0,0.581606487869338,125b,125b
bf77a5ca9b,cc6c455419,Brass,Brass,0,0.5816064878693377,125b,125b
cc6c455419,a3b1085bea,Brass,Brass,0,0.4861298849772113,125b,125b
a3b1085bea,cc6c455419,Brass,Brass,0,0.4854436474829544,125b,125b
cc6c455419,803e2e304c,Brass,Nickel,0,0.5502157391170657,125b,125b
803e2e304c,cc6c455419,Nickel,Brass,0,0.5389451949038426,125b,125b
cc6c455419,5187134316,Brass,Brass,0,0.5016664738025008,125b,125b
5187134316,cc6c455419,Brass,Brass,0,0.5016179496411682,125b,125b
cc6c455419,6e46d2b898,Brass,Brass,0,0.6088372431753918,125b,125b
6e46d2b898,cc6c455419,Brass,Brass,0,0.6091225272952818,125b,125b
cc6c455419,db4804f266,Brass,Nickel,0,0.5432016004754056,125b,125b
db4804f266,cc6c455419,Nickel,Brass,0,0.5432857269024443,125b,125b
cc6c455419,a54ce43a84,Brass,Nickel,0,0.4423489198871407,125b,125b
a54ce43a84,cc6c455419,Nickel,Brass,0,0.4421788535149005,125b,125b
cc6c455419,0db08b7f9e,Brass,Nickel,0,0.7184817311974716,125b,125b
0db08b7f9e,cc6c455419,Nickel,Brass,0,0.7185756137469229,125b,125b
cc6c455419,9c6504e345,Brass,Brass,0,0.5575822599454057,125b,125b
9c6504e345,cc6c455419,Brass,Brass,0,0.5575822599454058,125b,125b
cc6c455419,3443ea5ba5,Brass,Brass,0,0.6256789170630774,125b,125b
3443ea5ba5,cc6c455419,Brass,Brass,0,0.6256261137994762,125b,125b
cc6c455419,1f2544214d,Brass,Nickel,0,0.7313535522083363,125b,125b
1f2544214d,cc6c455419,Nickel,Brass,0,0.7310671267708663,125b,125b
cc6c455419,0e45ff7118,Brass,Brass,0,0.4634584623202498,125b,125b
0e45ff7118,cc6c455419,Brass,Brass,0,0.46385287118718865,125b,125b
cc6c455419,c2081b71be,Brass,Nickel,0,0.37064340741818497,125b,125b
c2081b71be,cc6c455419,Nickel,Brass,0,0.3708246421389954,125b,125b
cc6c455419,4e0193ff9e,Brass,Nickel,0,0.4717166085773543,125b,125b
4e0193ff9e,cc6c455419,Nickel,Brass,0,0.4712874283042837,125b,125b
cc6c455419,2d95605114,Brass,Brass,0,0.5757957962284684,125b,fcc2
2d95605114,cc6c455419,Brass,Brass,0,0.5757957962284684,fcc2,125b
cc6c455419,84106ae247,Brass,Nickel,0,0.6275255305508946,125b,fcc2
84106ae247,cc6c455419,Nickel,Brass,0,0.6275230617237082,fcc2,125b
cc6c455419,eb358a4d60,Brass,Brass,0,0.5959860388604491,125b,fcc2
eb358a4d60,cc6c455419,Brass,Brass,0,0.5963228306880732,fcc2,125b
cc6c455419,5d25cd3446,Brass,Nickel,0,0.44325444108884743,125b,fcc2
5d25cd3446,cc6c455419,Nickel,Brass,0,0.44343882253344774,fcc2,125b
cc6c455419,5b23b59131,Brass,Brass,0,0.5169840850740656,125b,fcc2
5b23b59131,cc6c455419,Brass,Brass,0,0.5170761189526283,fcc2,125b
cc6c455419,a672c8a1fa,Brass,Brass,0,0.6189501591684305,125b,fcc2
a672c8a1fa,cc6c455419,Brass,Brass,0,0.5193078255585819,fcc2,125b
cc6c455419,247918f662,Brass,Nickel,0,0.4792736435120294,125b,fcc2
247918f662,cc6c455419,Nickel,Brass,0,0.4788754652819834,fcc2,125b
7204a1feeb,867e742682,Brass,Nickel,0,0.6712618303067913,125b,125b
867e742682,7204a1feeb,Nickel,Brass,0,0.6706145984466717,125b,125b
7204a1feeb,ff11e3e39e,Brass,Nickel,0,0.46675860739787467,125b,125b
ff11e3e39e,7204a1feeb,Nickel,Brass,0,0.4665014571841717,125b,125b
7204a1feeb,1be78463d7,Brass,Brass,0,0.5275496002391302,125b,125b
1be78463d7,7204a1feeb,Brass,Brass,0,0.5271754437497342,125b,125b
7204a1feeb,744a7e7690,Brass,Nickel,0,0.6158896608897487,125b,125b
744a7e7690,7204a1feeb,Nickel,Brass,0,0.61454587267733,125b,125b
7204a1feeb,1ed3442cfa,Brass,Nickel,0,0.5728484944219697,125b,125b
1ed3442cfa,7204a1feeb,Nickel,Brass,0,0.5728608064463534,125b,125b
7204a1feeb,93f6afc25d,Brass,Nickel,0,0.6090202541667707,125b,125b
93f6afc25d,7204a1feeb,Nickel,Brass,0,0.593146904369435,125b,125b
7204a1feeb,275310424a,Brass,Brass,0,0.5122151655509317,125b,125b
275310424a,7204a1feeb,Brass,Brass,0,0.5111250029521451,125b,125b
7204a1feeb,27c44d34a4,Brass,Brass,0,0.6020585558157352,125b,125b
27c44d34a4,7204a1feeb,Brass,Brass,0,0.603010872386161,125b,125b
7204a1feeb,41f1030655,Brass,Nickel,0,0.5323369444283889,125b,125b
41f1030655,7204a1feeb,Nickel,Brass,0,0.531831348175021,125b,125b
7204a1feeb,d00bf582d1,Brass,Brass,0,0.45570492271271884,125b,125b
d00bf582d1,7204a1feeb,Brass,Brass,0,0.4556904793266702,125b,125b
7204a1feeb,9f5cee2a11,Brass,Nickel,0,0.6408757930340256,125b,125b
9f5cee2a11,7204a1feeb,Nickel,Brass,0,0.6416139624048297,125b,125b
7204a1feeb,b4f6763191,Brass,Nickel,0,0.5803394235943843,125b,125b
b4f6763191,7204a1feeb,Nickel,Brass,0,0.5806722447545075,125b,125b
7204a1feeb,3c6819beb9,Brass,Brass,0,0.5223929323101495,125b,125b
3c6819beb9,7204a1feeb,Brass,Brass,0,0.5217164908755164,125b,125b
7204a1feeb,88c293654f,Brass,Nickel,0,0.6693490926588761,125b,125b
88c293654f,7204a1feeb,Nickel,Brass,0,0.6687811336587585,125b,125b
7204a1feeb,d5070cee0f,Brass,Nickel,0,0.4700093089406145,125b,125b
d5070cee0f,7204a1feeb,Nickel,Brass,0,0.469759519396164,125b,125b
7204a1feeb,27c03bf211,Brass,Nickel,0,0.7022625514083791,125b,125b
27c03bf211,7204a1feeb,Nickel,Brass,0,0.6175019148585411,125b,125b
7204a1feeb,a80b46b6d1,Brass,Brass,0,0.48422753108328687,125b,125b
a80b46b6d1,7204a1feeb,Brass,Brass,0,0.48546814596399507,125b,125b
7204a1feeb,8197f401c9,Brass,Nickel,0,0.5413958067005905,125b,125b
8197f401c9,7204a1feeb,Nickel,Brass,0,0.5416314594672427,125b,125b
7204a1feeb,bf77a5ca9b,Brass,Brass,0,0.6265188461276634,125b,125b
bf77a5ca9b,7204a1feeb,Brass,Brass,0,0.626526616769774,125b,125b
7204a1feeb,a3b1085bea,Brass,Brass,0,0.5655779943047688,125b,125b
a3b1085bea,7204a1feeb,Brass,Brass,0,0.5659431409465152,125b,125b
7204a1feeb,803e2e304c,Brass,Nickel,0,0.6517250474305987,125b,125b
803e2e304c,7204a1feeb,Nickel,Brass,0,0.6515401661502217,125b,125b
7204a1feeb,5187134316,Brass,Brass,0,0.6031230668925179,125b,125b
5187134316,7204a1feeb,Brass,Brass,0,0.6038561820410603,125b,125b
7204a1feeb,6e46d2b898,Brass,Brass,0,0.48073371815100474,125b,125b
6e46d2b898,7204a1feeb,Brass,Brass,0,0.48098551695255615,125b,125b
7204a1feeb,db4804f266,Brass,Nickel,0,0.48611677562177774,125b,125b
db4804f266,7204a1feeb,Nickel,Brass,0,0.48611677562177774,125b,125b
7204a1feeb,a54ce43a84,Brass,Nickel,0,0.47046653686352097,125b,125b
a54ce43a84,7204a1feeb,Nickel,Brass,0,0.46881977069964437,125b,125b
7204a1feeb,0db08b7f9e,Brass,Nickel,0,0.7026061111061934,125b,125b
0db08b7f9e,7204a1feeb,Nickel,Brass,0,0.7024794330445193,125b,125b
7204a1feeb,9c6504e345,Brass,Brass,0,0.6218406457043442,125b,125b
9c6504e345,7204a1feeb,Brass,Brass,0,0.6218555677139842,125b,125b
7204a1feeb,3443ea5ba5,Brass,Brass,0,0.736331042100005,125b,125b
3443ea5ba5,7204a1feeb,Brass,Brass,0,0.7357231482407284,125b,125b
7204a1feeb,1f2544214d,Brass,Nickel,0,0.5796509143688675,125b,125b
1f2544214d,7204a1feeb,Nickel,Brass,0,0.5794401507967972,125b,125b
7204a1feeb,0e45ff7118,Brass,Brass,0,0.6154638880846537,125b,125b
0e45ff7118,7204a1feeb,Brass,Brass,0,0.6153757396230329,125b,125b
7204a1feeb,c2081b71be,Brass,Nickel,0,0.5315873997261993,125b,125b
c2081b71be,7204a1feeb,Nickel,Brass,0,0.5315935851913713,125b,125b
7204a1feeb,4e0193ff9e,Brass,Nickel,0,0.4364591390936273,125b,125b
4e0193ff9e,7204a1feeb,Nickel,Brass,0,0.4365658907880953,125b,125b
7204a1feeb,2d95605114,Brass,Brass,0,0.4548883541965504,125b,fcc2
2d95605114,7204a1feeb,Brass,Brass,0,0.45418518000018804,fcc2,125b
7204a1feeb,84106ae247,Brass,Nickel,0,0.6425547731863772,125b,fcc2
84106ae247,7204a1feeb,Nickel,Brass,0,0.6962070313065444,fcc2,125b
7204a1feeb,eb358a4d60,Brass,Brass,0,0.48546807648379453,125b,fcc2
eb358a4d60,7204a1feeb,Brass,Brass,0,0.4865865129526407,fcc2,125b
7204a1feeb,5d25cd3446,Brass,Nickel,0,0.6735455100583176,125b,fcc2
5d25cd3446,7204a1feeb,Nickel,Brass,0,0.6735141472029063,fcc2,125b
7204a1feeb,5b23b59131,Brass,Brass,0,0.5134642772629261,125b,fcc2
5b23b59131,7204a1feeb,Brass,Brass,0,0.5141496287439795,fcc2,125b
7204a1feeb,a672c8a1fa,Brass,Brass,0,0.5554113746461807,125b,fcc2
a672c8a1fa,7204a1feeb,Brass,Brass,0,0.5553775374922961,fcc2,125b
7204a1feeb,247918f662,Brass,Nickel,0,0.7472267545988301,125b,fcc2
247918f662,7204a1feeb,Nickel,Brass,0,0.7504753346815245,fcc2,125b
867e742682,ff11e3e39e,Nickel,Nickel,0,0.5236087146158495,125b,125b
ff11e3e39e,867e742682,Nickel,Nickel,0,0.523363382979948,125b,125b
867e742682,1be78463d7,Nickel,Brass,0,0.5653455223814049,125b,125b
1be78463d7,867e742682,Brass,Nickel,0,0.5664163304362383,125b,125b
867e742682,744a7e7690,Nickel,Nickel,0,0.6017775123529719,125b,125b
744a7e7690,867e742682,Nickel,Nickel,0,0.6017775123529718,125b,125b
867e742682,1ed3442cfa,Nickel,Nickel,0,0.6145491818973844,125b,125b
1ed3442cfa,867e742682,Nickel,Nickel,0,0.6149484732573691,125b,125b
867e742682,93f6afc25d,Nickel,Nickel,0,0.5744764803014151,125b,125b
93f6afc25d,867e742682,Nickel,Nickel,0,0.5743840126398002,125b,125b
867e742682,275310424a,Nickel,Brass,0,0.6909464539331165,125b,125b
275310424a,867e742682,Brass,Nickel,0,0.6909055743653117,125b,125b
867e742682,27c44d34a4,Nickel,Brass,0,0.5607133179776681,125b,125b
27c44d34a4,867e742682,Brass,Nickel,0,0.5608450186339036,125b,125b
867e742682,41f1030655,Nickel,Nickel,0,0.6288105453914126,125b,125b
41f1030655,867e742682,Nickel,Nickel,0,0.6288770750444291,125b,125b
867e742682,d00bf582d1,Nickel,Brass,0,0.4555009979014889,125b,125b
d00bf582d1,867e742682,Brass,Nickel,0,0.45592643276421646,125b,125b
867e742682,9f5cee2a11,Nickel,Nickel,0,0.5637485318641432,125b,125b
9f5cee2a11,867e742682,Nickel,Nickel,0,0.5651279241600706,125b,125b
867e742682,b4f6763191,Nickel,Nickel,0,0.592832895874217,125b,125b
b4f6763191,867e742682,Nickel,Nickel,0,0.5932447919120599,125b,125b
867e742682,3c6819beb9,Nickel,Brass,0,0.43397827477343937,125b,125b
3c6819beb9,867e742682,Brass,Nickel,0,0.43423186709781864,125b,125b
867e742682,88c293654f,Nickel,Nickel,0,0.5845875261371326,125b,125b
88c293654f,867e742682,Nickel,Nickel,0,0.584845312340124,125b,125b
867e742682,d5070cee0f,Nickel,Nickel,0,0.494322014802161,125b,125b
d5070cee0f,867e742682,Nickel,Nickel,0,0.4949475485220126,125b,125b
867e742682,27c03bf211,Nickel,Nickel,0,0.7265988410242685,125b,125b
27c03bf211,867e742682,Nickel,Nickel,0,0.7633184757891833,125b,125b
867e742682,a80b46b6d1,Nickel,Brass,0,0.5333709223926046,125b,125b
a80b46b6d1,867e742682,Brass,Nickel,0,0.5336589036838129,125b,125b
867e742682,8197f401c9,Nickel,Nickel,0,0.45760272788824696,125b,125b
8197f401c9,867e742682,Nickel,Nickel,0,0.47883973259843293,125b,125b
867e742682,bf77a5ca9b,Nickel,Brass,0,0.6626442706047203,125b,125b
bf77a5ca9b,867e742682,Brass,Nickel,0,0.6638592636718227,125b,125b
867e742682,a3b1085bea,Nickel,Brass,0,0.4892696334428451,125b,125b
a3b1085bea,867e742682,Brass,Nickel,0,0.48934294588581806,125b,125b
867e742682,803e2e304c,Nickel,Nickel,0,0.49761280024346327,125b,125b
803e2e304c,867e742682,Nickel,Nickel,0,0.4976128002434631,125b,125b
867e742682,5187134316,Nickel,Brass,0,0.6241690524010918,125b,125b
5187134316,867e742682,Brass,Nickel,0,0.625085732567867,125b,125b
867e742682,6e46d2b898,Nickel,Brass,0,0.571610114121206,125b,125b
6e46d2b898,867e742682,Brass,Nickel,0,0.5717779587886499,125b,125b
867e742682,db4804f266,Nickel,Nickel,0,0.527290147740773,125b,125b
db4804f266,867e742682,Nickel,Nickel,0,0.5268954576209209,125b,125b
867e742682,a54ce43a84,Nickel,Nickel,0,0.46280854032082125,125b,125b
a54ce43a84,867e742682,Nickel,Nickel,0,0.4628245575184182,125b,125b
867e742682,0db08b7f9e,Nickel,Nickel,0,0.6728355849012156,125b,125b
0db08b7f9e,867e742682,Nickel,Nickel,0,0.6733848607567613,125b,125b
867e742682,9c6504e345,Nickel,Brass,0,0.6249716372603926,125b,125b
9c6504e345,867e742682,Brass,Nickel,0,0.625427471546364,125b,125b
867e742682,3443ea5ba5,Nickel,Brass,0,0.6344069384514304,125b,125b
3443ea5ba5,867e742682,Brass,Nickel,0,0.6346531831569516,125b,125b
867e742682,1f2544214d,Nickel,Nickel,0,0.6247053699000525,125b,125b
1f2544214d,867e742682,Nickel,Nickel,0,0.6010676042645176,125b,125b
867e742682,0e45ff7118,Nickel,Brass,0,0.5008577511206502,125b,125b
0e45ff7118,867e742682,Brass,Nickel,0,0.49962416038664426,125b,125b
867e742682,c2081b71be,Nickel,Nickel,0,0.3625535345240162,125b,125b
c2081b71be,867e742682,Nickel,Nickel,0,0.36252613212665624,125b,125b
867e742682,4e0193ff9e,Nickel,Nickel,0,0.5329014424844419,125b,125b
4e0193ff9e,867e742682,Nickel,Nickel,0,0.5327787251811603,125b,125b
867e742682,2d95605114,Nickel,Brass,0,0.4443484548074523,125b,fcc2
2d95605114,867e742682,Brass,Nickel,0,0.4443717270223702,fcc2,125b
867e742682,84106ae247,Nickel,Nickel,0,0.6184401776277842,125b,fcc2
84106ae247,867e742682,Nickel,Nickel,0,0.6186715712429922,fcc2,125b
867e742682,eb358a4d60,Nickel,Brass,0,0.40388772273663903,125b,fcc2
eb358a4d60,867e742682,Brass,Nickel,0,0.403806307864566,fcc2,125b
867e742682,5d25cd3446,Nickel,Nickel,0,0.6509996813934822,125b,fcc2
5d25cd3446,867e742682,Nickel,Nickel,0,0.6509759550926422,fcc2,125b
867e742682,5b23b59131,Nickel,Brass,0,0.6017779690525406,125b,fcc2
5b23b59131,867e742682,Brass,Nickel,0,0.6024647874304723,fcc2,125b
867e742682,a672c8a1fa,Nickel,Brass,0,0.4481776362948897,125b,fcc2
a672c8a1fa,867e742682,Brass,Nickel,0,0.4490589972454085,fcc2,125b
867e742682,247918f662,Nickel,Nickel,0,0.5090656016372348,125b,fcc2
247918f662,867e742682,Nickel,Nickel,0,0.5092150324282496,fcc2,125b
ff11e3e39e,1be78463d7,Nickel,Brass,0,0.43760719815384436,125b,125b
1be78463d7,ff11e3e39e,Brass,Nickel,0,0.4373452176407303,125b,125b
ff11e3e39e,744a7e7690,Nickel,Nickel,0,0.47035060178418386,125b,125b
744a7e7690,ff11e3e39e,Nickel,Nickel,0,0.46993609939650793,125b,125b
ff11e3e39e,1ed3442cfa,Nickel,Nickel,0,0.5128411648690431,125b,125b
1ed3442cfa,ff11e3e39e,Nickel,Nickel,0,0.5136413796662969,125b,125b
ff11e3e39e,93f6afc25d,Nickel,Nickel,0,0.5682678651536508,125b,125b
93f6afc25d,ff11e3e39e,Nickel,Nickel,0,0.5676787373641172,125b,125b
ff11e3e39e,275310424a,Nickel,Brass,0,0.48886167066369557,125b,125b
275310424a,ff11e3e39e,Brass,Nickel,0,0.48889695187790644,125b,125b
ff11e3e39e,27c44d34a4,Nickel,Brass,0,0.4880341268152953,125b,125b
27c44d34a4,ff11e3e39e,Brass,Nickel,0,0.4884629906172486,125b,125b
ff11e3e39e,41f1030655,Nickel,Nickel,0,0.5238922079653894,125b,125b
41f1030655,ff11e3e39e,Nickel,Nickel,0,0.5239902881525363,125b,125b
ff11e3e39e,d00bf582d1,Nickel,Brass,0,0.5721183307588322,125b,125b
d00bf582d1,ff11e3e39e,Brass,Nickel,0,0.5723272983150006,125b,125b
ff11e3e39e,9f5cee2a11,Nickel,Nickel,0,0.6202685683007872,125b,125b
9f5cee2a11,ff11e3e39e,Nickel,Nickel,0,0.6204244884626158,125b,125b
ff11e3e39e,b4f6763191,Nickel,Nickel,0,0.4768767006213145,125b,125b
b4f6763191,ff11e3e39e,Nickel,Nickel,0,0.47687670062131443,125b,125b
ff11e3e39e,3c6819beb9,Nickel,Brass,0,0.499077228650533,125b,125b
3c6819beb9,ff11e3e39e,Brass,Nickel,0,0.4988414641384128,125b,125b
ff11e3e39e,88c293654f,Nickel,Nickel,0,0.5644599619710107,125b,125b
