Type1,Type2,Weapon1,Weapon2,Material1,Material2,Hypothesis,Score
a80b,f366,a80b46b6d1,f366f00cde,Nickel,Nickel,0,0.8071987715013867
f366,1ed3,f366f00cde,1ed3442cfa,Nickel,Nickel,0,0.4943015717054401
1ed3,f366,1ed3442cfa,f366f00cde,Nickel,Nickel,0,0.4943015717054401
f366,db48,f366f00cde,db4804f266,Nickel,Nickel,0,0.5744308171327828
db48,f366,db4804f266,f366f00cde,Nickel,Nickel,0,0.5726754860823355
f366,bf77,f366f00cde,bf77a5ca9b,Nickel,Nickel,0,0.5464725484711123
bf77,f366,bf77a5ca9b,f366f00cde,Nickel,Nickel,0,0.5467323627285021
f366,1318,f366f00cde,13189e401d,Nickel,Nickel,0,0.6288100992521435
1318,f366,13189e401d,f366f00cde,Nickel,Nickel,0,0.6286274729577487
f366,d507,f366f00cde,d5070cee0f,Nickel,Nickel,0,0.6147903552292842
d507,f366,d5070cee0f,f366f00cde,Nickel,Nickel,0,0.6149654138699046
f366,27c4,f366f00cde,27c44d34a4,Nickel,Nickel,0,0.7792809921527262
27c4,f366,27c44d34a4,f366f00cde,Nickel,Nickel,0,0.7781485114465803
f366,4e01,f366f00cde,4e0193ff9e,Nickel,Nickel,0,0.5056020872991278
4e01,f366,4e0193ff9e,f366f00cde,Nickel,Nickel,0,0.5060802395304974
f366,3c68,f366f00cde,3c6819beb9,Nickel,Nickel,0,0.4626349231906993
3c68,f366,3c6819beb9,f366f00cde,Nickel,Nickel,0,0.4624900046825116
f366,3a2a,f366f00cde,3a2a75a851,Nickel,Nickel,0,0.4176688584968218
3a2a,f366,3a2a75a851,f366f00cde,Nickel,Nickel,0,0.4172965560183214
f366,0d99,f366f00cde,0d991a198f,Nickel,Nickel,0,0.7053378591419712
0d99,f366,0d991a198f,f366f00cde,Nickel,Nickel,0,0.7053378591419713
81bb,326b,81bb3cb084,326bd7053d,Nickel,Nickel,0,0.6511423963789962
326b,81bb,326bd7053d,81bb3cb084,Nickel,Nickel,0,0.651029508792253
81bb,867e,81bb3cb084,867e742682,Nickel,Nickel,0,0.5559157151086376
867e,81bb,867e742682,81bb3cb084,Nickel,Nickel,0,0.5556595099867739
81bb,9c65,81bb3cb084,9c6504e345,Nickel,Nickel,0,0.5918626112611929
9c65,81bb,9c6504e345,81bb3cb084,Nickel,Nickel,0,0.592527270940698
81bb,27c0,81bb3cb084,27c03bf211,Nickel,Nickel,0,0.43251920912226716
27c0,81bb,27c03bf211,81bb3cb084,Nickel,Nickel,0,0.43309892573208825
81bb,ef85,81bb3cb084,ef85c2ef6b,Nickel,Nickel,0,0.5757549799873198
ef85,81bb,ef85c2ef6b,81bb3cb084,Nickel,Nickel,0,0.5757549799873198
81bb,9b00,81bb3cb084,9b00c4c264,Nickel,Nickel,0,0.5980539818553241
9b00,81bb,9b00c4c264,81bb3cb084,Nickel,Nickel,0,0.5982950143925675
81bb,93f6,81bb3cb084,93f6afc25d,Nickel,Nickel,0,0.4905762914211069
93f6,81bb,93f6afc25d,81bb3cb084,Nickel,Nickel,0,0.5392231019871377
81bb,a54c,81bb3cb084,a54ce43a84,Nickel,Nickel,0,0.5296156018256792
a54c,81bb,a54ce43a84,81bb3cb084,Nickel,Nickel,0,0.5289584427374157
81bb,218a,81bb3cb084,218ae10a65,Nickel,Nickel,0,0.535872186569507
218a,81bb,218ae10a65,81bb3cb084,Nickel,Nickel,0,0.536207227869587
81bb,9645,81bb3cb084,9645e12969,Nickel,Nickel,0,0.654470708730833
9645,81bb,9645e12969,81bb3cb084,Nickel,Nickel,0,0.5957764135355458
81bb,0db0,81bb3cb084,0db08b7f9e,Nickel,Nickel,0,0.5179805023662979
0db0,81bb,0db08b7f9e,81bb3cb084,Nickel,Nickel,0,0.5184169220626469
81bb,fc6e,81bb3cb084,fc6e345a87,Nickel,Nickel,0,0.39561347062313973
fc6e,81bb,fc6e345a87,81bb3cb084,Nickel,Nickel,0,0.39566816922556475
81bb,5187,81bb3cb084,5187134316,Nickel,Nickel,0,0.588250869146811
5187,81bb,5187134316,81bb3cb084,Nickel,Nickel,0,0.5884187186399193
81bb,9fbb,81bb3cb084,9fbbe4fcae,Nickel,Nickel,0,0.6808123627971862
9fbb,81bb,9fbbe4fcae,81bb3cb084,Nickel,Nickel,0,0.6800114015421623
81bb,744a,81bb3cb084,744a7e7690,Nickel,Nickel,0,0.5150514200050202
744a,81bb,744a7e7690,81bb3cb084,Nickel,Nickel,0,0.5211905907791865
81bb,9f5c,81bb3cb084,9f5cee2a11,Nickel,Nickel,0,0.552135975851392
9f5c,81bb,9f5cee2a11,81bb3cb084,Nickel,Nickel,0,0.5481455417778697
81bb,3443,81bb3cb084,3443ea5ba5,Nickel,Nickel,0,0.39334709655664535
3443,81bb,3443ea5ba5,81bb3cb084,Nickel,Nickel,0,0.39237536705369036
81bb,fa65,81bb3cb084,fa6595462f,Nickel,Nickel,0,0.5267186610714217
fa65,81bb,fa6595462f,81bb3cb084,Nickel,Nickel,0,0.5280809030778255
81bb,d469,81bb3cb084,d469fc3f70,Nickel,Nickel,0,0.5283780348877782
d469,81bb,d469fc3f70,81bb3cb084,Nickel,Nickel,0,0.5112926778704755
81bb,0e45,81bb3cb084,0e45ff7118,Nickel,Nickel,0,0.5186849444471939
0e45,81bb,0e45ff7118,81bb3cb084,Nickel,Nickel,0,0.5186926127853367
81bb,a80b,81bb3cb084,a80b46b6d1,Nickel,Nickel,0,0.49303850766653906
a80b,81bb,a80b46b6d1,81bb3cb084,Nickel,Nickel,0,0.492729711967996
81bb,1ed3,81bb3cb084,1ed3442cfa,Nickel,Nickel,0,0.4908489929099638
1ed3,81bb,1ed3442cfa,81bb3cb084,Nickel,Nickel,0,0.4908335243221448
81bb,db48,81bb3cb084,db4804f266,Nickel,Nickel,0,0.6781530542913639
db48,81bb,db4804f266,81bb3cb084,Nickel,Nickel,0,0.678251902378841
81bb,bf77,81bb3cb084,bf77a5ca9b,Nickel,Nickel,0,0.5788957078072413
bf77,81bb,bf77a5ca9b,81bb3cb084,Nickel,Nickel,0,0.5787140255929232
81bb,1318,81bb3cb084,13189e401d,Nickel,Nickel,0,0.837746043827038
1318,81bb,13189e401d,81bb3cb084,Nickel,Nickel,0,0.8377193878267643
81bb,d507,81bb3cb084,d5070cee0f,Nickel,Nickel,0,0.567217669772539
d507,81bb,d5070cee0f,81bb3cb084,Nickel,Nickel,0,0.5671347071436079
81bb,27c4,81bb3cb084,27c44d34a4,Nickel,Nickel,0,0.6146659096717505
27c4,81bb,27c44d34a4,81bb3cb084,Nickel,Nickel,0,0.6139992960928926
81bb,4e01,81bb3cb084,4e0193ff9e,Nickel,Nickel,0,0.4980893503328234
4e01,81bb,4e0193ff9e,81bb3cb084,Nickel,Nickel,0,0.49832530584383394
81bb,3c68,81bb3cb084,3c6819beb9,Nickel,Nickel,0,0.565776386120318
3c68,81bb,3c6819beb9,81bb3cb084,Nickel,Nickel,0,0.565630590296531
81bb,3a2a,81bb3cb084,3a2a75a851,Nickel,Nickel,0,0.5199640742381929
3a2a,81bb,3a2a75a851,81bb3cb084,Nickel,Nickel,0,0.5197722121898665
81bb,0d99,81bb3cb084,0d991a198f,Nickel,Nickel,0,0.49309570951055876
0d99,81bb,0d991a198f,81bb3cb084,Nickel,Nickel,0,0.4927914521525481
326b,867e,326bd7053d,867e742682,Nickel,Nickel,0,0.5319484266931306
867e,326b,867e742682,326bd7053d,Nickel,Nickel,0,0.532490473392127
326b,9c65,326bd7053d,9c6504e345,Nickel,Nickel,0,0.8051062118297191
9c65,326b,9c6504e345,326bd7053d,Nickel,Nickel,0,0.8049141244386298
326b,27c0,326bd7053d,27c03bf211,Nickel,Nickel,0,0.43540574353166567
27c0,326b,27c03bf211,326bd7053d,Nickel,Nickel,0,0.43703035497511983
326b,ef85,326bd7053d,ef85c2ef6b,Nickel,Nickel,0,0.7043968523204294
ef85,326b,ef85c2ef6b,326bd7053d,Nickel,Nickel,0,0.7039590700365258
326b,9b00,326bd7053d,9b00c4c264,Nickel,Nickel,0,0.6321657560247723
9b00,326b,9b00c4c264,326bd7053d,Nickel,Nickel,0,0.6322345779807823
326b,93f6,326bd7053d,93f6afc25d,Nickel,Nickel,0,0.5272307738709627
93f6,326b,93f6afc25d,326bd7053d,Nickel,Nickel,0,0.5278813778649776
326b,a54c,326bd7053d,a54ce43a84,Nickel,Nickel,0,0.576303340376058
a54c,326b,a54ce43a84,326bd7053d,Nickel,Nickel,0,0.5766410978884084
326b,218a,326bd7053d,218ae10a65,Nickel,Nickel,0,0.4638753321619887
218a,326b,218ae10a65,326bd7053d,Nickel,Nickel,0,0.4636532224288983
326b,9645,326bd7053d,9645e12969,Nickel,Nickel,0,0.42424942000209503
9645,326b,9645e12969,326bd7053d,Nickel,Nickel,0,0.42439733316787576
326b,0db0,326bd7053d,0db08b7f9e,Nickel,Nickel,0,0.6157263032780784
0db0,326b,0db08b7f9e,326bd7053d,Nickel,Nickel,0,0.6153107724363921
326b,fc6e,326bd7053d,fc6e345a87,Nickel,Nickel,0,0.49186904669480086
fc6e,326b,fc6e345a87,326bd7053d,Nickel,Nickel,0,0.49489270787447537
326b,5187,326bd7053d,5187134316,Nickel,Nickel,0,0.7022253696215708
5187,326b,5187134316,326bd7053d,Nickel,Nickel,0,0.7038427004240366
326b,9fbb,326bd7053d,9fbbe4fcae,Nickel,Nickel,0,0.6850226534871782
9fbb,326b,9fbbe4fcae,326bd7053d,Nickel,Nickel,0,0.6820507256527663
326b,744a,326bd7053d,744a7e7690,Nickel,Nickel,0,0.6771203808241982
744a,326b,744a7e7690,326bd7053d,Nickel,Nickel,0,0.6766912859966827
326b,9f5c,326bd7053d,9f5cee2a11,Nickel,Nickel,0,0.6585387389092809
9f5c,326b,9f5cee2a11,326bd7053d,Nickel,Nickel,0,0.6589737275925808
326b,3443,326bd7053d,3443ea5ba5,Nickel,Nickel,0,0.3648175927694115
3443,326b,3443ea5ba5,326bd7053d,Nickel,Nickel,0,0.3648175927694114
326b,fa65,326bd7053d,fa6595462f,Nickel,Nickel,0,0.6809923912750124
fa65,326b,fa6595462f,326bd7053d,Nickel,Nickel,0,0.6810053151596364
326b,d469,326bd7053d,d469fc3f70,Nickel,Nickel,0,0.6850261555825895
d469,326b,d469fc3f70,326bd7053d,Nickel,Nickel,0,0.6839524471596637
326b,0e45,326bd7053d,0e45ff7118,Nickel,Nickel,0,0.6325666287635932
0e45,326b,0e45ff7118,326bd7053d,Nickel,Nickel,0,0.6314574476689622
326b,a80b,326bd7053d,a80b46b6d1,Nickel,Nickel,0,0.7412379154393353
a80b,326b,a80b46b6d1,326bd7053d,Nickel,Nickel,0,0.742173054245476
326b,1ed3,326bd7053d,1ed3442cfa,Nickel,Nickel,0,0.6412217279725175
1ed3,326b,1ed3442cfa,326bd7053d,Nickel,Nickel,0,0.6411391263466149
326b,db48,326bd7053d,db4804f266,Nickel,Nickel,0,0.7179011777319388
db48,326b,db4804f266,326bd7053d,Nickel,Nickel,0,0.7171180295514132
326b,bf77,326bd7053d,bf77a5ca9b,Nickel,Nickel,0,0.6012512996241519
bf77,326b,bf77a5ca9b,326bd7053d,Nickel,Nickel,0,0.601498114050369
326b,1318,326bd7053d,13189e401d,Nickel,Nickel,0,0.6656979910373138
1318,326b,13189e401d,326bd7053d,Nickel,Nickel,0,0.665770496092682
326b,d507,326bd7053d,d5070cee0f,Nickel,Nickel,0,0.5693497459670664
d507,326b,d5070cee0f,326bd7053d,Nickel,Nickel,0,0.5692782927017486
326b,27c4,326bd7053d,27c44d34a4,Nickel,Nickel,0,0.7603052018501582
27c4,326b,27c44d34a4,326bd7053d,Nickel,Nickel,0,0.7591536731798177
326b,4e01,326bd7053d,4e0193ff9e,Nickel,Nickel,0,0.41000341200810375
4e01,326b,4e0193ff9e,326bd7053d,Nickel,Nickel,0,0.40979525240605014
326b,3c68,326bd7053d,3c6819beb9,Nickel,Nickel,0,0.5268250965784521
3c68,326b,3c6819beb9,326bd7053d,Nickel,Nickel,0,0.526816921215976
326b,3a2a,326bd7053d,3a2a75a851,Nickel,Nickel,0,0.6877945064527282
3a2a,326b,3a2a75a851,326bd7053d,Nickel,Nickel,0,0.6877911289927907
326b,0d99,326bd7053d,0d991a198f,Nickel,Nickel,0,0.7151870681821441
0d99,326b,0d991a198f,326bd7053d,Nickel,Nickel,0,0.7153605448201791
867e,9c65,867e742682,9c6504e345,Nickel,Nickel,0,0.48440448227811816
9c65,867e,9c6504e345,867e742682,Nickel,Nickel,0,0.48434861290851255
867e,ef85,867e742682,ef85c2ef6b,Nickel,Nickel,0,0.5190199356489408
ef85,867e,ef85c2ef6b,867e742682,Nickel,Nickel,0,0.5190221967729756
867e,9b00,867e742682,9b00c4c264,Nickel,Nickel,0,0.6439378930391314
9b00,867e,9b00c4c264,867e742682,Nickel,Nickel,0,0.6437322665494362
867e,218a,867e742682,218ae10a65,Nickel,Nickel,0,0.8207533851681033
218a,867e,218ae10a65,867e742682,Nickel,Nickel,0,0.7915299532471699
867e,9645,867e742682,9645e12969,Nickel,Nickel,0,0.45404525239412685
9645,867e,9645e12969,867e742682,Nickel,Nickel,0,0.46740588099364705
867e,fc6e,867e742682,fc6e345a87,Nickel,Nickel,0,0.47790540923373
fc6e,867e,fc6e345a87,867e742682,Nickel,Nickel,0,0.47681249287101546
867e,5187,867e742682,5187134316,Nickel,Nickel,0,0.6185810791209123
5187,867e,5187134316,867e742682,Nickel,Nickel,0,0.618394068313493
867e,9fbb,867e742682,9fbbe4fcae,Nickel,Nickel,0,0.6243420640778308
9fbb,867e,9fbbe4fcae,867e742682,Nickel,Nickel,0,0.6239669780254463
867e,3443,867e742682,3443ea5ba5,Nickel,Nickel,0,0.5402925729095911
3443,867e,3443ea5ba5,867e742682,Nickel,Nickel,0,0.5402747866837317
867e,fa65,867e742682,fa6595462f,Nickel,Nickel,0,0.4520817604572708
fa65,867e,fa6595462f,867e742682,Nickel,Nickel,0,0.45215534682745767
867e,d469,867e742682,d469fc3f70,Nickel,Nickel,0,0.5415513232387529
d469,867e,d469fc3f70,867e742682,Nickel,Nickel,0,0.5415513232387523
867e,0e45,867e742682,0e45ff7118,Nickel,Nickel,0,0.5181324788207787
0e45,867e,0e45ff7118,867e742682,Nickel,Nickel,0,0.5176248641429474
867e,a80b,867e742682,a80b46b6d1,Nickel,Nickel,0,0.6036749017850085
a80b,867e,a80b46b6d1,867e742682,Nickel,Nickel,0,0.6032422129953603
867e,db48,867e742682,db4804f266,Nickel,Nickel,0,0.5219413530547665
db48,867e,db4804f266,867e742682,Nickel,Nickel,0,0.5229341530458735
867e,bf77,867e742682,bf77a5ca9b,Nickel,Nickel,0,0.5945680887905228
bf77,867e,bf77a5ca9b,867e742682,Nickel,Nickel,0,0.5947705266495795
867e,1318,867e742682,13189e401d,Nickel,Nickel,0,0.6600580804302528
1318,867e,13189e401d,867e742682,Nickel,Nickel,0,0.6596265755721468
867e,27c4,867e742682,27c44d34a4,Nickel,Nickel,0,0.5902146961624426
27c4,867e,27c44d34a4,867e742682,Nickel,Nickel,0,0.5902146961624427
867e,3c68,867e742682,3c6819beb9,Nickel,Nickel,0,0.5307760406515344
3c68,867e,3c6819beb9,867e742682,Nickel,Nickel,0,0.530791632352193
867e,3a2a,867e742682,3a2a75a851,Nickel,Nickel,0,0.47840183793682506
3a2a,867e,3a2a75a851,867e742682,Nickel,Nickel,0,0.4781888705871823
867e,0d99,867e742682,0d991a198f,Nickel,Nickel,0,0.6492732618206515
0d99,867e,0d991a198f,867e742682,Nickel,Nickel,0,0.6492279237807674
9c65,27c0,9c6504e345,27c03bf211,Nickel,Nickel,0,0.6185652838195768
27c0,9c65,27c03bf211,9c6504e345,Nickel,Nickel,0,0.6183940333440905
9c65,ef85,9c6504e345,ef85c2ef6b,Nickel,Nickel,0,0.6740681406463782
ef85,9c65,ef85c2ef6b,9c6504e345,Nickel,Nickel,0,0.6728020891234952
9c65,9b00,9c6504e345,9b00c4c264,Nickel,Nickel,0,0.7442464529748845
9b00,9c65,9b00c4c264,9c6504e345,Nickel,Nickel,0,0.7442464529748847
9c65,93f6,9c6504e345,93f6afc25d,Nickel,Nickel,0,0.5454918391242116
93f6,9c65,93f6afc25d,9c6504e345,Nickel,Nickel,0,0.5455161927770952
9c65,a54c,9c6504e345,a54ce43a84,Nickel,Nickel,0,0.5390462916151888
a54c,9c65,a54ce43a84,9c6504e345,Nickel,Nickel,0,0.53915193194298
9c65,218a,9c6504e345,218ae10a65,Nickel,Nickel,0,0.6830140763908997
218a,9c65,218ae10a65,9c6504e345,Nickel,Nickel,0,0.6756876486365094
9c65,9645,9c6504e345,9645e12969,Nickel,Nickel,0,0.5971367851611727
9645,9c65,9645e12969,9c6504e345,Nickel,Nickel,0,0.5972714228126702
9c65,0db0,9c6504e345,0db08b7f9e,Nickel,Nickel,0,0.4544336547164166
0db0,9c65,0db08b7f9e,9c6504e345,Nickel,Nickel,0,0.4543669259544165
9c65,fc6e,9c6504e345,fc6e345a87,Nickel,Nickel,0,0.42243152584248095
fc6e,9c65,fc6e345a87,9c6504e345,Nickel,Nickel,0,0.4224315258424809
9c65,5187,9c6504e345,5187134316,Nickel,Nickel,0,0.6482267644186183
5187,9c65,5187134316,9c6504e345,Nickel,Nickel,0,0.6484994298411023
9c65,9fbb,9c6504e345,9fbbe4fcae,Nickel,Nickel,0,0.7221229874840261
9fbb,9c65,9fbbe4fcae,9c6504e345,Nickel,Nickel,0,0.721982171260683
9c65,744a,9c6504e345,744a7e7690,Nickel,Nickel,0,0.4567114524290976
744a,9c65,744a7e7690,9c6504e345,Nickel,Nickel,0,0.45623499430721687
9c65,9f5c,9c6504e345,9f5cee2a11,Nickel,Nickel,0,0.6102324695703865
9f5c,9c65,9f5cee2a11,9c6504e345,Nickel,Nickel,0,0.6109957812346608
9c65,3443,9c6504e345,3443ea5ba5,Nickel,Nickel,0,0.6047580723979442
3443,9c65,3443ea5ba5,9c6504e345,Nickel,Nickel,0,0.6047580723979443
9c65,fa65,9c6504e345,fa6595462f,Nickel,Nickel,0,0.5543688710140954
fa65,9c65,fa6595462f,9c6504e345,Nickel,Nickel,0,0.5551990378283416
9c65,d469,9c6504e345,d469fc3f70,Nickel,Nickel,0,0.6010669186603068
d469,9c65,d469fc3f70,9c6504e345,Nickel,Nickel,0,0.6006069210857484
9c65,0e45,9c6504e345,0e45ff7118,Nickel,Nickel,0,0.7601441592974006
0e45,9c65,0e45ff7118,9c6504e345,Nickel,Nickel,0,0.7604555788723141
9c65,a80b,9c6504e345,a80b46b6d1,Nickel,Nickel,0,0.695862937165365
a80b,9c65,a80b46b6d1,9c6504e345,Nickel,Nickel,0,0.6969351534090062
9c65,1ed3,9c6504e345,1ed3442cfa,Nickel,Nickel,0,0.5508182684255712
1ed3,9c65,1ed3442cfa,9c6504e345,Nickel,Nickel,0,0.5506559259267545
9c65,db48,9c6504e345,db4804f266,Nickel,Nickel,0,0.6421141524002386
db48,9c65,db4804f266,9c6504e345,Nickel,Nickel,0,0.6419647946437039
9c65,bf77,9c6504e345,bf77a5ca9b,Nickel,Nickel,0,0.5174754681930587
bf77,9c65,bf77a5ca9b,9c6504e345,Nickel,Nickel,0,0.517691060896953
9c65,1318,9c6504e345,13189e401d,Nickel,Nickel,0,0.636488633808826
1318,9c65,13189e401d,9c6504e345,Nickel,Nickel,0,0.6361060573487901
9c65,d507,9c6504e345,d5070cee0f,Nickel,Nickel,0,0.7028744163987276
d507,9c65,d5070cee0f,9c6504e345,Nickel,Nickel,0,0.7027230676660406
9c65,27c4,9c6504e345,27c44d34a4,Nickel,Nickel,0,0.7392206639411438
27c4,9c65,27c44d34a4,9c6504e345,Nickel,Nickel,0,0.7393870977153589
9c65,4e01,9c6504e345,4e0193ff9e,Nickel,Nickel,0,0.5272825413972873
4e01,9c65,4e0193ff9e,9c6504e345,Nickel,Nickel,0,0.5271967459586571
9c65,3c68,9c6504e345,3c6819beb9,Nickel,Nickel,0,0.5233826020473772
3c68,9c65,3c6819beb9,9c6504e345,Nickel,Nickel,0,0.5235938922478875
9c65,3a2a,9c6504e345,3a2a75a851,Nickel,Nickel,0,0.5561404480370659
3a2a,9c65,3a2a75a851,9c6504e345,Nickel,Nickel,0,0.5562779316097304
9c65,0d99,9c6504e345,0d991a198f,Nickel,Nickel,0,0.5094427454253011
0d99,9c65,0d991a198f,9c6504e345,Nickel,Nickel,0,0.5085037504198013
27c0,ef85,27c03bf211,ef85c2ef6b,Nickel,Nickel,0,0.6644694883239689
ef85,27c0,ef85c2ef6b,27c03bf211,Nickel,Nickel,0,0.6629057225147544
27c0,9b00,27c03bf211,9b00c4c264,Nickel,Nickel,0,0.5563644696603841
9b00,27c0,9b00c4c264,27c03bf211,Nickel,Nickel,0,0.5554844940271506
27c0,218a,27c03bf211,218ae10a65,Nickel,Nickel,0,0.6629096680996559
218a,27c0,218ae10a65,27c03bf211,Nickel,Nickel,0,0.6629741027241765
27c0,9645,27c03bf211,9645e12969,Nickel,Nickel,0,0.45254786980800576
9645,27c0,9645e12969,27c03bf211,Nickel,Nickel,0,0.4528529026444836
27c0,fc6e,27c03bf211,fc6e345a87,Nickel,Nickel,0,0.4941018404485843
fc6e,27c0,fc6e345a87,27c03bf211,Nickel,Nickel,0,0.4941659740193969
27c0,5187,27c03bf211,5187134316,Nickel,Nickel,0,0.7299781735030654
5187,27c0,5187134316,27c03bf211,Nickel,Nickel,0,0.7303106971102968
27c0,9fbb,27c03bf211,9fbbe4fcae,Nickel,Nickel,0,0.6742374240610415
9fbb,27c0,9fbbe4fcae,27c03bf211,Nickel,Nickel,0,0.6733066364457702
27c0,3443,27c03bf211,3443ea5ba5,Nickel,Nickel,0,0.6309927363879717
3443,27c0,3443ea5ba5,27c03bf211,Nickel,Nickel,0,0.6305076942480224
27c0,fa65,27c03bf211,fa6595462f,Nickel,Nickel,0,0.5615511127442409
fa65,27c0,fa6595462f,27c03bf211,Nickel,Nickel,0,0.561138130984025
27c0,d469,27c03bf211,d469fc3f70,Nickel,Nickel,0,0.4391220284767485
d469,27c0,d469fc3f70,27c03bf211,Nickel,Nickel,0,0.4390226063692045
27c0,0e45,27c03bf211,0e45ff7118,Nickel,Nickel,0,0.4735953251486534
0e45,27c0,0e45ff7118,27c03bf211,Nickel,Nickel,0,0.47342405389152203
27c0,a80b,27c03bf211,a80b46b6d1,Nickel,Nickel,0,0.6237208046191842
a80b,27c0,a80b46b6d1,27c03bf211,Nickel,Nickel,0,0.6237520644487083
27c0,db48,27c03bf211,db4804f266,Nickel,Nickel,0,0.47724081323024065
db48,27c0,db4804f266,27c03bf211,Nickel,Nickel,0,0.4774800289706244
27c0,bf77,27c03bf211,bf77a5ca9b,Nickel,Nickel,0,0.48571640886588774
bf77,27c0,bf77a5ca9b,27c03bf211,Nickel,Nickel,0,0.4857164088658878
27c0,1318,27c03bf211,13189e401d,Nickel,Nickel,0,0.6665260545547198
1318,27c0,13189e401d,27c03bf211,Nickel,Nickel,0,0.6758673388891503
27c0,27c4,27c03bf211,27c44d34a4,Nickel,Nickel,0,0.38598194688152676
27c4,27c0,27c44d34a4,27c03bf211,Nickel,Nickel,0,0.3837913819541121
27c0,3c68,27c03bf211,3c6819beb9,Nickel,Nickel,0,0.5739653399214826
3c68,27c0,3c6819beb9,27c03bf211,Nickel,Nickel,0,0.5738002367574276
27c0,3a2a,27c03bf211,3a2a75a851,Nickel,Nickel,0,0.6128595490358408
3a2a,27c0,3a2a75a851,27c03bf211,Nickel,Nickel,0,0.6128595490358408
27c0,0d99,27c03bf211,0d991a198f,Nickel,Nickel,0,0.5957210731440905
0d99,27c0,0d991a198f,27c03bf211,Nickel,Nickel,0,0.5940035772147628
ef85,9b00,ef85c2ef6b,9b00c4c264,Nickel,Nickel,0,0.4693931508837254
9b00,ef85,9b00c4c264,ef85c2ef6b,Nickel,Nickel,0,0.469129973041308
ef85,93f6,ef85c2ef6b,93f6afc25d,Nickel,Nickel,0,0.4497331586220943
93f6,ef85,93f6afc25d,ef85c2ef6b,Nickel,Nickel,0,0.4702631704770117
ef85,a54c,ef85c2ef6b,a54ce43a84,Nickel,Nickel,0,0.5391209221113793
a54c,ef85,a54ce43a84,ef85c2ef6b,Nickel,Nickel,0,0.5392125333100682
ef85,218a,ef85c2ef6b,218ae10a65,Nickel,Nickel,0,0.4432672271451405
218a,ef85,218ae10a65,ef85c2ef6b,Nickel,Nickel,0,0.528822533231871
ef85,9645,ef85c2ef6b,9645e12969,Nickel,Nickel,0,0.4691437705015208
9645,ef85,9645e12969,ef85c2ef6b,Nickel,Nickel,0,0.46931009252055855
ef85,0db0,ef85c2ef6b,0db08b7f9e,Nickel,Nickel,0,0.4621052630036482
0db0,ef85,0db08b7f9e,ef85c2ef6b,Nickel,Nickel,0,0.46192557585577787
ef85,fc6e,ef85c2ef6b,fc6e345a87,Nickel,Nickel,0,0.38321868162779765
fc6e,ef85,fc6e345a87,ef85c2ef6b,Nickel,Nickel,0,0.383059125476689
ef85,5187,ef85c2ef6b,5187134316,Nickel,Nickel,0,0.5272947539854618
5187,ef85,5187134316,ef85c2ef6b,Nickel,Nickel,0,0.5274028298697264
ef85,9fbb,ef85c2ef6b,9fbbe4fcae,Nickel,Nickel,0,0.6983786110552287
9fbb,ef85,9fbbe4fcae,ef85c2ef6b,Nickel,Nickel,0,0.697857994945274
ef85,744a,ef85c2ef6b,744a7e7690,Nickel,Nickel,0,0.5957200351461143
744a,ef85,744a7e7690,ef85c2ef6b,Nickel,Nickel,0,0.5958303138682175
ef85,9f5c,ef85c2ef6b,9f5cee2a11,Nickel,Nickel,0,0.5708396652574648
9f5c,ef85,9f5cee2a11,ef85c2ef6b,Nickel,Nickel,0,0.5711936745212026
ef85,3443,ef85c2ef6b,3443ea5ba5,Nickel,Nickel,0,0.5774692242900286
3443,ef85,3443ea5ba5,ef85c2ef6b,Nickel,Nickel,0,0.5774289730177539
ef85,fa65,ef85c2ef6b,fa6595462f,Nickel,Nickel,0,0.6479887554037467
fa65,ef85,fa6595462f,ef85c2ef6b,Nickel,Nickel,0,0.647816000413176
ef85,d469,ef85c2ef6b,d469fc3f70,Nickel,Nickel,0,0.5297042181357984
d469,ef85,d469fc3f70,ef85c2ef6b,Nickel,Nickel,0,0.5294953418311285
ef85,0e45,ef85c2ef6b,0e45ff7118,Nickel,Nickel,0,0.6248851193680329
0e45,ef85,0e45ff7118,ef85c2ef6b,Nickel,Nickel,0,0.624994443979622
ef85,a80b,ef85c2ef6b,a80b46b6d1,Nickel,Nickel,0,0.626495122233168
a80b,ef85,a80b46b6d1,ef85c2ef6b,Nickel,Nickel,0,0.6266203644110808
ef85,1ed3,ef85c2ef6b,1ed3442cfa,Nickel,Nickel,0,0.595197556430172
1ed3,ef85,1ed3442cfa,ef85c2ef6b,Nickel,Nickel,0,0.5954682931172928
ef85,db48,ef85c2ef6b,db4804f266,Nickel,Nickel,0,0.6265496283017324
db48,ef85,db4804f266,ef85c2ef6b,Nickel,Nickel,0,0.6286949784290684
ef85,bf77,ef85c2ef6b,bf77a5ca9b,Nickel,Nickel,0,0.49211452473206313
bf77,ef85,bf77a5ca9b,ef85c2ef6b,Nickel,Nickel,0,0.4920620539817247
ef85,1318,ef85c2ef6b,13189e401d,Nickel,Nickel,0,0.563652035469106
1318,ef85,13189e401d,ef85c2ef6b,Nickel,Nickel,0,0.5639237083405295
ef85,d507,ef85c2ef6b,d5070cee0f,Nickel,Nickel,0,0.6883938744434721
d507,ef85,d5070cee0f,ef85c2ef6b,Nickel,Nickel,0,0.6888928428720186
ef85,27c4,ef85c2ef6b,27c44d34a4,Nickel,Nickel,0,0.5055125165201653
