Type1,Type2,Weapon1,Weapon2,Material1,Material2,Hypothesis,Matching Cells,Total Cells
013b,4e01,013b07f331,4e0193ff9e,Nickel,Nickel,0,1,30
4e01,a987,4e0193ff9e,a987dc8828,Nickel,Nickel,0,1,27
a987,4e01,a987dc8828,4e0193ff9e,Nickel,Nickel,0,1,22
4e01,3919,4e0193ff9e,39199f2515,Nickel,Nickel,0,1,27
3919,4e01,39199f2515,4e0193ff9e,Nickel,Nickel,0,1,24
4e01,ea52,4e0193ff9e,ea52448b24,Nickel,Brass,0,1,27
ea52,4e01,ea52448b24,4e0193ff9e,Brass,Nickel,0,1,20
4e01,e276,4e0193ff9e,e276fdcf6d,Nickel,Brass,0,1,27
e276,4e01,e276fdcf6d,4e0193ff9e,Brass,Nickel,0,0,16
4e01,674b,4e0193ff9e,674b436f3a,Nickel,Nickel,0,1,27
674b,4e01,674b436f3a,4e0193ff9e,Nickel,Nickel,0,1,21
4e01,1a77,4e0193ff9e,1a77ba21c8,Nickel,Brass,0,1,27
1a77,4e01,1a77ba21c8,4e0193ff9e,Brass,Nickel,0,0,19
4e01,f32a,4e0193ff9e,f32a57a32f,Nickel,Nickel,0,1,27
f32a,4e01,f32a57a32f,4e0193ff9e,Nickel,Nickel,0,1,15
4e01,1dce,4e0193ff9e,1dcecfe7ef,Nickel,Nickel,0,1,27
1dce,4e01,1dcecfe7ef,4e0193ff9e,Nickel,Nickel,0,1,18
4e01,e1d1,4e0193ff9e,e1d10c4c9a,Nickel,Brass,0,1,27
e1d1,4e01,e1d10c4c9a,4e0193ff9e,Brass,Nickel,0,1,21
4e01,5d57,4e0193ff9e,5d578deaca,Nickel,Nickel,0,0,27
5d57,4e01,5d578deaca,4e0193ff9e,Nickel,Nickel,0,1,23
4e01,bd9b,4e0193ff9e,bd9ba9bfd9,Nickel,Nickel,0,1,27
bd9b,4e01,bd9ba9bfd9,4e0193ff9e,Nickel,Nickel,0,1,30
4e01,969d,4e0193ff9e,969de41074,Nickel,Nickel,0,1,27
969d,4e01,969de41074,4e0193ff9e,Nickel,Nickel,0,1,18
4e01,f8a1,4e0193ff9e,f8a165aa6d,Nickel,Nickel,0,1,27
f8a1,4e01,f8a165aa6d,4e0193ff9e,Nickel,Nickel,0,1,25
4e01,5869,4e0193ff9e,58690e69c3,Nickel,Brass,0,1,27
5869,4e01,58690e69c3,4e0193ff9e,Brass,Nickel,0,0,22
4e01,419d,4e0193ff9e,419d3b7b8b,Nickel,Brass,0,1,27
419d,4e01,419d3b7b8b,4e0193ff9e,Brass,Nickel,0,0,18
4e01,24f6,4e0193ff9e,24f6dbda7e,Nickel,Nickel,0,1,27
24f6,4e01,24f6dbda7e,4e0193ff9e,Nickel,Nickel,0,0,26
4e01,e67e,4e0193ff9e,e67eb5a673,Nickel,Nickel,0,1,27
e67e,4e01,e67eb5a673,4e0193ff9e,Nickel,Nickel,0,1,25
4e01,6166,4e0193ff9e,61668d1fb7,Nickel,Brass,0,1,27
6166,4e01,61668d1fb7,4e0193ff9e,Brass,Nickel,0,0,20
4e01,5f8c,4e0193ff9e,5f8cdc8a2c,Nickel,Brass,0,1,27
5f8c,4e01,5f8cdc8a2c,4e0193ff9e,Brass,Nickel,0,1,22
4e01,328b,4e0193ff9e,328b732c85,Nickel,Brass,0,1,27
328b,4e01,328b732c85,4e0193ff9e,Brass,Nickel,0,0,18
4e01,a98a,4e0193ff9e,a98af1afc1,Nickel,Nickel,0,1,27
a98a,4e01,a98af1afc1,4e0193ff9e,Nickel,Nickel,0,1,30
4e01,bbc3,4e0193ff9e,bbc3c2b96b,Nickel,Nickel,0,1,27
bbc3,4e01,bbc3c2b96b,4e0193ff9e,Nickel,Nickel,0,0,26
4e01,d6a2,4e0193ff9e,d6a27920cc,Nickel,Nickel,0,1,27
d6a2,4e01,d6a27920cc,4e0193ff9e,Nickel,Nickel,0,1,28
4e01,8c30,4e0193ff9e,8c30b73ef2,Nickel,Brass,0,1,27
8c30,4e01,8c30b73ef2,4e0193ff9e,Brass,Nickel,0,0,16
4e01,c28d,4e0193ff9e,c28d051c91,Nickel,Nickel,0,1,27
c28d,4e01,c28d051c91,4e0193ff9e,Nickel,Nickel,0,1,19
4e01,1a06,4e0193ff9e,1a06517ab5,Nickel,Brass,0,1,27
1a06,4e01,1a06517ab5,4e0193ff9e,Brass,Nickel,0,0,22
4e01,d632,4e0193ff9e,d632324bc2,Nickel,Brass,0,1,27
d632,4e01,d632324bc2,4e0193ff9e,Brass,Nickel,0,1,19
4e01,0ae9,4e0193ff9e,0ae9089aac,Nickel,Nickel,0,1,27
0ae9,4e01,0ae9089aac,4e0193ff9e,Nickel,Nickel,0,1,37
4e01,c8cf,4e0193ff9e,c8cf7b0a72,Nickel,Nickel,0,1,27
c8cf,4e01,c8cf7b0a72,4e0193ff9e,Nickel,Nickel,0,1,23
4e01,3cb9,4e0193ff9e,3cb96b1795,Nickel,Brass,0,1,27
3cb9,4e01,3cb96b1795,4e0193ff9e,Brass,Nickel,0,0,22
4e01,5124,4e0193ff9e,5124e63bf7,Nickel,Nickel,0,1,27
5124,4e01,5124e63bf7,4e0193ff9e,Nickel,Nickel,0,0,29
4e01,738f,4e0193ff9e,738f1f49ca,Nickel,Nickel,0,1,27
738f,4e01,738f1f49ca,4e0193ff9e,Nickel,Nickel,0,0,20
4e01,f7d1,4e0193ff9e,f7d102c093,Nickel,Nickel,0,1,27
f7d1,4e01,f7d102c093,4e0193ff9e,Nickel,Nickel,0,1,26
4e01,b183,4e0193ff9e,b183ad90fd,Nickel,Brass,0,1,27
b183,4e01,b183ad90fd,4e0193ff9e,Brass,Nickel,0,1,18
4e01,7b55,4e0193ff9e,7b5563a5da,Nickel,Brass,0,0,27
7b55,4e01,7b5563a5da,4e0193ff9e,Brass,Nickel,0,1,21
4e01,bf39,4e0193ff9e,bf39a74355,Nickel,Nickel,0,1,27
bf39,4e01,bf39a74355,4e0193ff9e,Nickel,Nickel,0,1,32
4e01,9668,4e0193ff9e,96682fe629,Nickel,Nickel,0,1,27
9668,4e01,96682fe629,4e0193ff9e,Nickel,Nickel,0,1,30
4e01,63e2,4e0193ff9e,63e2a29286,Nickel,Nickel,0,1,27
63e2,4e01,63e2a29286,4e0193ff9e,Nickel,Nickel,0,1,25
4e01,4604,4e0193ff9e,4604a209c8,Nickel,Nickel,0,1,27
4604,4e01,4604a209c8,4e0193ff9e,Nickel,Nickel,0,1,26
2d95,8410,2d95605114,84106ae247,Brass,Nickel,0,1,43
8410,2d95,84106ae247,2d95605114,Nickel,Brass,0,1,48
2d95,eb35,2d95605114,eb358a4d60,Brass,Brass,0,1,43
eb35,2d95,eb358a4d60,2d95605114,Brass,Brass,0,2,28
2d95,dc44,2d95605114,dc441ada9f,Brass,Nickel,0,2,43
dc44,2d95,dc441ada9f,2d95605114,Nickel,Brass,0,2,50
2d95,5d25,2d95605114,5d25cd3446,Brass,Nickel,0,1,43
5d25,2d95,5d25cd3446,2d95605114,Nickel,Brass,0,1,34
2d95,5b23,2d95605114,5b23b59131,Brass,Brass,0,1,43
5b23,2d95,5b23b59131,2d95605114,Brass,Brass,0,1,44
2d95,a672,2d95605114,a672c8a1fa,Brass,Brass,0,1,43
a672,2d95,a672c8a1fa,2d95605114,Brass,Brass,0,1,34
2d95,2479,2d95605114,247918f662,Brass,Nickel,0,2,43
2479,2d95,247918f662,2d95605114,Nickel,Brass,0,1,44
2d95,5535,2d95605114,55353f0163,Brass,Nickel,0,1,43
5535,2d95,55353f0163,2d95605114,Nickel,Brass,0,2,56
2d95,0294,2d95605114,02947d29e4,Brass,Nickel,0,1,43
0294,2d95,02947d29e4,2d95605114,Nickel,Brass,0,2,31
2d95,e86c,2d95605114,e86c75e79f,Brass,Nickel,0,2,43
e86c,2d95,e86c75e79f,2d95605114,Nickel,Brass,0,2,30
2d95,b3ac,2d95605114,b3ac369bf4,Brass,Nickel,0,2,43
b3ac,2d95,b3ac369bf4,2d95605114,Nickel,Brass,0,2,31
2d95,486a,2d95605114,486a559005,Brass,Brass,0,1,43
486a,2d95,486a559005,2d95605114,Brass,Brass,0,1,27
2d95,c720,2d95605114,c720426380,Brass,Nickel,0,2,43
c720,2d95,c720426380,2d95605114,Nickel,Brass,0,2,33
2d95,e94f,2d95605114,e94f036fc5,Brass,Nickel,0,2,43
e94f,2d95,e94f036fc5,2d95605114,Nickel,Brass,0,1,30
2d95,76bc,2d95605114,76bc55555d,Brass,Nickel,0,1,43
76bc,2d95,76bc55555d,2d95605114,Nickel,Brass,0,1,37
2d95,fc45,2d95605114,fc45467ffe,Brass,Nickel,0,1,43
fc45,2d95,fc45467ffe,2d95605114,Nickel,Brass,0,1,30
2d95,75bf,2d95605114,75bfb64db5,Brass,Nickel,0,1,43
75bf,2d95,75bfb64db5,2d95605114,Nickel,Brass,0,2,37
2d95,3762,2d95605114,376243150e,Brass,Nickel,0,3,43
3762,2d95,376243150e,2d95605114,Nickel,Brass,0,0,32
2d95,38ef,2d95605114,38ef822a2c,Brass,Nickel,0,1,43
38ef,2d95,38ef822a2c,2d95605114,Nickel,Brass,0,0,20
2d95,c19c,2d95605114,c19c27cb07,Brass,Nickel,0,2,43
c19c,2d95,c19c27cb07,2d95605114,Nickel,Brass,0,1,23
2d95,ebeb,2d95605114,ebeb95ffcb,Brass,Nickel,0,1,43
ebeb,2d95,ebeb95ffcb,2d95605114,Nickel,Brass,0,1,26
2d95,054f,2d95605114,054ff5af96,Brass,Nickel,0,1,43
054f,2d95,054ff5af96,2d95605114,Nickel,Brass,0,1,30
2d95,47e4,2d95605114,47e4c51fd8,Brass,Nickel,0,2,43
47e4,2d95,47e4c51fd8,2d95605114,Nickel,Brass,0,1,31
2d95,f153,2d95605114,f15352c9a3,Brass,Nickel,0,1,43
f153,2d95,f15352c9a3,2d95605114,Nickel,Brass,0,1,24
2d95,9086,2d95605114,9086d2ca3d,Brass,Nickel,0,1,43
9086,2d95,9086d2ca3d,2d95605114,Nickel,Brass,0,1,28
2d95,d0c4,2d95605114,d0c419dc2a,Brass,Nickel,0,2,43
d0c4,2d95,d0c419dc2a,2d95605114,Nickel,Brass,0,1,28
2d95,5bd3,2d95605114,5bd399d4e4,Brass,Nickel,0,2,43
5bd3,2d95,5bd399d4e4,2d95605114,Nickel,Brass,0,2,30
2d95,e71c,2d95605114,e71cf87e3f,Brass,Nickel,0,1,43
e71c,2d95,e71cf87e3f,2d95605114,Nickel,Brass,0,1,27
2d95,405e,2d95605114,405e6fb3cc,Brass,Nickel,0,1,43
405e,2d95,405e6fb3cc,2d95605114,Nickel,Brass,0,1,24
2d95,9832,2d95605114,9832ccda19,Brass,Nickel,0,1,43
9832,2d95,9832ccda19,2d95605114,Nickel,Brass,0,2,32
2d95,fd7f,2d95605114,fd7f2ac2e6,Brass,Nickel,0,2,43
fd7f,2d95,fd7f2ac2e6,2d95605114,Nickel,Brass,0,1,28
2d95,7eb7,2d95605114,7eb73b69a2,Brass,Nickel,0,1,43
7eb7,2d95,7eb73b69a2,2d95605114,Nickel,Brass,0,2,16
2d95,452f,2d95605114,452fe434c6,Brass,Brass,0,1,43
452f,2d95,452fe434c6,2d95605114,Brass,Brass,0,1,30
2d95,afed,2d95605114,afed40ee94,Brass,Nickel,0,1,43
afed,2d95,afed40ee94,2d95605114,Nickel,Brass,0,1,30
2d95,0927,2d95605114,092733cb5a,Brass,Nickel,0,1,43
0927,2d95,092733cb5a,2d95605114,Nickel,Brass,0,2,30
2d95,1a03,2d95605114,1a032b03d2,Brass,Nickel,0,1,43
1a03,2d95,1a032b03d2,2d95605114,Nickel,Brass,0,1,25
2d95,80bc,2d95605114,80bcb3c703,Brass,Nickel,0,1,43
80bc,2d95,80bcb3c703,2d95605114,Nickel,Brass,0,1,30
2d95,2068,2d95605114,20687884b3,Brass,Nickel,0,1,43
2068,2d95,20687884b3,2d95605114,Nickel,Brass,0,2,30
2d95,934c,2d95605114,934c7e7ee4,Brass,Nickel,0,1,43
934c,2d95,934c7e7ee4,2d95605114,Nickel,Brass,0,1,27
2d95,0dd2,2d95605114,0dd2c0579c,Brass,Nickel,0,1,43
0dd2,2d95,0dd2c0579c,2d95605114,Nickel,Brass,0,1,24
2d95,dc70,2d95605114,dc7048e78d,Brass,Brass,0,1,43
dc70,2d95,dc7048e78d,2d95605114,Brass,Brass,0,1,29
2d95,85f0,2d95605114,85f0782ccf,Brass,Nickel,0,1,43
85f0,2d95,85f0782ccf,2d95605114,Nickel,Brass,0,1,31
2d95,cf64,2d95605114,cf64a06a77,Brass,Nickel,0,1,43
cf64,2d95,cf64a06a77,2d95605114,Nickel,Brass,0,1,31
2d95,55fd,2d95605114,55fd02a3a3,Brass,Nickel,0,2,43
55fd,2d95,55fd02a3a3,2d95605114,Nickel,Brass,0,2,30
2d95,013b,2d95605114,013b07f331,Brass,Nickel,0,1,43
013b,2d95,013b07f331,2d95605114,Nickel,Brass,0,2,30
2d95,a987,2d95605114,a987dc8828,Brass,Nickel,0,1,43
a987,2d95,a987dc8828,2d95605114,Nickel,Brass,0,1,22
2d95,3919,2d95605114,39199f2515,Brass,Nickel,0,1,43
3919,2d95,39199f2515,2d95605114,Nickel,Brass,0,1,24
2d95,ea52,2d95605114,ea52448b24,Brass,Brass,0,1,43
ea52,2d95,ea52448b24,2d95605114,Brass,Brass,0,1,20
2d95,e276,2d95605114,e276fdcf6d,Brass,Brass,0,1,43
e276,2d95,e276fdcf6d,2d95605114,Brass,Brass,0,1,16
2d95,674b,2d95605114,674b436f3a,Brass,Nickel,0,2,43
674b,2d95,674b436f3a,2d95605114,Nickel,Brass,0,0,21
2d95,1a77,2d95605114,1a77ba21c8,Brass,Brass,0,1,43
1a77,2d95,1a77ba21c8,2d95605114,Brass,Brass,0,0,19
2d95,f32a,2d95605114,f32a57a32f,Brass,Nickel,0,1,43
f32a,2d95,f32a57a32f,2d95605114,Nickel,Brass,0,1,15
2d95,1dce,2d95605114,1dcecfe7ef,Brass,Nickel,0,1,43
1dce,2d95,1dcecfe7ef,2d95605114,Nickel,Brass,0,1,18
2d95,e1d1,2d95605114,e1d10c4c9a,Brass,Brass,0,1,43
e1d1,2d95,e1d10c4c9a,2d95605114,Brass,Brass,0,0,21
2d95,5d57,2d95605114,5d578deaca,Brass,Nickel,0,1,43
5d57,2d95,5d578deaca,2d95605114,Nickel,Brass,0,1,23
2d95,bd9b,2d95605114,bd9ba9bfd9,Brass,Nickel,0,2,43
bd9b,2d95,bd9ba9bfd9,2d95605114,Nickel,Brass,0,0,30
2d95,969d,2d95605114,969de41074,Brass,Nickel,0,1,43
969d,2d95,969de41074,2d95605114,Nickel,Brass,0,1,18
2d95,f8a1,2d95605114,f8a165aa6d,Brass,Nickel,0,1,43
f8a1,2d95,f8a165aa6d,2d95605114,Nickel,Brass,0,1,25
2d95,5869,2d95605114,58690e69c3,Brass,Brass,0,1,43
5869,2d95,58690e69c3,2d95605114,Brass,Brass,0,1,22
2d95,419d,2d95605114,419d3b7b8b,Brass,Brass,0,1,43
419d,2d95,419d3b7b8b,2d95605114,Brass,Brass,0,1,18
2d95,24f6,2d95605114,24f6dbda7e,Brass,Nickel,0,1,43
24f6,2d95,24f6dbda7e,2d95605114,Nickel,Brass,0,0,26
2d95,e67e,2d95605114,e67eb5a673,Brass,Nickel,0,1,43
e67e,2d95,e67eb5a673,2d95605114,Nickel,Brass,0,0,25
2d95,6166,2d95605114,61668d1fb7,Brass,Brass,0,2,43
6166,2d95,61668d1fb7,2d95605114,Brass,Brass,0,0,20
2d95,5f8c,2d95605114,5f8cdc8a2c,Brass,Brass,0,1,43
5f8c,2d95,5f8cdc8a2c,2d95605114,Brass,Brass,0,1,22
2d95,328b,2d95605114,328b732c85,Brass,Brass,0,1,43
328b,2d95,328b732c85,2d95605114,Brass,Brass,0,0,18
2d95,a98a,2d95605114,a98af1afc1,Brass,Nickel,0,2,43
a98a,2d95,a98af1afc1,2d95605114,Nickel,Brass,0,1,30
2d95,bbc3,2d95605114,bbc3c2b96b,Brass,Nickel,0,2,43
bbc3,2d95,bbc3c2b96b,2d95605114,Nickel,Brass,0,1,26
2d95,d6a2,2d95605114,d6a27920cc,Brass,Nickel,0,1,43
d6a2,2d95,d6a27920cc,2d95605114,Nickel,Brass,0,1,28
2d95,8c30,2d95605114,8c30b73ef2,Brass,Brass,0,2,43
8c30,2d95,8c30b73ef2,2d95605114,Brass,Brass,0,0,16
2d95,c28d,2d95605114,c28d051c91,Brass,Nickel,0,1,43
c28d,2d95,c28d051c91,2d95605114,Nickel,Brass,0,1,19
2d95,1a06,2d95605114,1a06517ab5,Brass,Brass,0,1,43
1a06,2d95,1a06517ab5,2d95605114,Brass,Brass,0,1,22
2d95,d632,2d95605114,d632324bc2,Brass,Brass,0,1,43
d632,2d95,d632324bc2,2d95605114,Brass,Brass,0,1,19
2d95,0ae9,2d95605114,0ae9089aac,Brass,Nickel,0,1,43
0ae9,2d95,0ae9089aac,2d95605114,Nickel,Brass,0,1,37
2d95,c8cf,2d95605114,c8cf7b0a72,Brass,Nickel,0,1,43
c8cf,2d95,c8cf7b0a72,2d95605114,Nickel,Brass,0,1,23
2d95,3cb9,2d95605114,3cb96b1795,Brass,Brass,0,1,43
3cb9,2d95,3cb96b1795,2d95605114,Brass,Brass,0,0,22
2d95,5124,2d95605114,5124e63bf7,Brass,Nickel,0,1,43
5124,2d95,5124e63bf7,2d95605114,Nickel,Brass,0,1,29
2d95,738f,2d95605114,738f1f49ca,Brass,Nickel,0,1,43
738f,2d95,738f1f49ca,2d95605114,Nickel,Brass,0,1,20
2d95,f7d1,2d95605114,f7d102c093,Brass,Nickel,0,1,43
f7d1,2d95,f7d102c093,2d95605114,Nickel,Brass,0,2,26
2d95,b183,2d95605114,b183ad90fd,Brass,Brass,0,1,43
b183,2d95,b183ad90fd,2d95605114,Brass,Brass,0,0,18
2d95,7b55,2d95605114,7b5563a5da,Brass,Brass,0,1,43
7b55,2d95,7b5563a5da,2d95605114,Brass,Brass,0,1,21
2d95,bf39,2d95605114,bf39a74355,Brass,Nickel,0,2,43
bf39,2d95,bf39a74355,2d95605114,Nickel,Brass,0,1,32
2d95,9668,2d95605114,96682fe629,Brass,Nickel,0,1,43
9668,2d95,96682fe629,2d95605114,Nickel,Brass,0,1,30
2d95,63e2,2d95605114,63e2a29286,Brass,Nickel,0,1,43
63e2,2d95,63e2a29286,2d95605114,Nickel,Brass,0,1,25
2d95,4604,2d95605114,4604a209c8,Brass,Nickel,0,1,43
4604,2d95,4604a209c8,2d95605114,Nickel,Brass,0,1,26
8410,eb35,84106ae247,eb358a4d60,Nickel,Brass,0,1,48
eb35,8410,eb358a4d60,84106ae247,Brass,Nickel,0,2,28
8410,dc44,84106ae247,dc441ada9f,Nickel,Nickel,0,2,48
dc44,8410,dc441ada9f,84106ae247,Nickel,Nickel,0,1,50
8410,5d25,84106ae247,5d25cd3446,Nickel,Nickel,0,2,48
5d25,8410,5d25cd3446,84106ae247,Nickel,Nickel,0,1,34
8410,5b23,84106ae247,5b23b59131,Nickel,Brass,0,1,48
5b23,8410,5b23b59131,84106ae247,Brass,Nickel,0,2,44
8410,a672,84106ae247,a672c8a1fa,Nickel,Brass,0,2,48
a672,8410,a672c8a1fa,84106ae247,Brass,Nickel,0,1,34
8410,2479,84106ae247,247918f662,Nickel,Nickel,0,2,48
2479,8410,247918f662,84106ae247,Nickel,Nickel,0,2,44
8410,5535,84106ae247,55353f0163,Nickel,Nickel,0,2,48
5535,8410,55353f0163,84106ae247,Nickel,Nickel,0,2,56
8410,0294,84106ae247,02947d29e4,Nickel,Nickel,0,2,48
0294,8410,02947d29e4,84106ae247,Nickel,Nickel,0,1,31
8410,e86c,84106ae247,e86c75e79f,Nickel,Nickel,0,2,48
e86c,8410,e86c75e79f,84106ae247,Nickel,Nickel,0,1,30
8410,b3ac,84106ae247,b3ac369bf4,Nickel,Nickel,0,2,48
b3ac,8410,b3ac369bf4,84106ae247,Nickel,Nickel,0,2,31
8410,486a,84106ae247,486a559005,Nickel,Brass,0,2,48
486a,8410,486a559005,84106ae247,Brass,Nickel,0,1,27
8410,c720,84106ae247,c720426380,Nickel,Nickel,0,1,48
c720,8410,c720426380,84106ae247,Nickel,Nickel,0,1,33
8410,e94f,84106ae247,e94f036fc5,Nickel,Nickel,0,2,48
e94f,8410,e94f036fc5,84106ae247,Nickel,Nickel,0,1,30
8410,76bc,84106ae247,76bc55555d,Nickel,Nickel,0,2,48
76bc,8410,76bc55555d,84106ae247,Nickel,Nickel,0,1,37
8410,fc45,84106ae247,fc45467ffe,Nickel,Nickel,0,1,48
fc45,8410,fc45467ffe,84106ae247,Nickel,Nickel,0,1,30
8410,75bf,84106ae247,75bfb64db5,Nickel,Nickel,0,1,48
75bf,8410,75bfb64db5,84106ae247,Nickel,Nickel,0,1,37
8410,3762,84106ae247,376243150e,Nickel,Nickel,0,1,48
3762,8410,376243150e,84106ae247,Nickel,Nickel,0,2,32
8410,38ef,84106ae247,38ef822a2c,Nickel,Nickel,0,1,48
38ef,8410,38ef822a2c,84106ae247,Nickel,Nickel,0,0,20
8410,c19c,84106ae247,c19c27cb07,Nickel,Nickel,0,1,48
c19c,8410,c19c27cb07,84106ae247,Nickel,Nickel,0,1,23
8410,ebeb,84106ae247,ebeb95ffcb,Nickel,Nickel,0,1,48
ebeb,8410,ebeb95ffcb,84106ae247,Nickel,Nickel,0,1,26
8410,054f,84106ae247,054ff5af96,Nickel,Nickel,0,1,48
054f,8410,054ff5af96,84106ae247,Nickel,Nickel,0,1,30
8410,47e4,84106ae247,47e4c51fd8,Nickel,Nickel,0,3,48
47e4,8410,47e4c51fd8,84106ae247,Nickel,Nickel,0,2,31
8410,f153,84106ae247,f15352c9a3,Nickel,Nickel,0,2,48
f153,8410,f15352c9a3,84106ae247,Nickel,Nickel,0,1,24
8410,9086,84106ae247,9086d2ca3d,Nickel,Nickel,0,1,48
9086,8410,9086d2ca3d,84106ae247,Nickel,Nickel,0,1,28
8410,d0c4,84106ae247,d0c419dc2a,Nickel,Nickel,0,1,48
d0c4,8410,d0c419dc2a,84106ae247,Nickel,Nickel,0,1,28
8410,5bd3,84106ae247,5bd399d4e4,Nickel,Nickel,0,1,48
5bd3,8410,5bd399d4e4,84106ae247,Nickel,Nickel,0,2,30
8410,e71c,84106ae247,e71cf87e3f,Nickel,Nickel,0,1,48
e71c,8410,e71cf87e3f,84106ae247,Nickel,Nickel,0,1,27
8410,405e,84106ae247,405e6fb3cc,Nickel,Nickel,0,1,48
405e,8410,405e6fb3cc,84106ae247,Nickel,Nickel,0,0,24
8410,9832,84106ae247,9832ccda19,Nickel,Nickel,0,2,48
9832,8410,9832ccda19,84106ae247,Nickel,Nickel,0,1,32
8410,fd7f,84106ae247,fd7f2ac2e6,Nickel,Nickel,0,1,48
fd7f,8410,fd7f2ac2e6,84106ae247,Nickel,Nickel,0,0,28
8410,7eb7,84106ae247,7eb73b69a2,Nickel,Nickel,0,1,48
7eb7,8410,7eb73b69a2,84106ae247,Nickel,Nickel,0,0,16
8410,452f,84106ae247,452fe434c6,Nickel,Brass,0,1,48
452f,8410,452fe434c6,84106ae247,Brass,Nickel,0,1,30
8410,afed,84106ae247,afed40ee94,Nickel,Nickel,0,2,48
afed,8410,afed40ee94,84106ae247,Nickel,Nickel,0,2,30
8410,0927,84106ae247,092733cb5a,Nickel,Nickel,0,1,48
0927,8410,092733cb5a,84106ae247,Nickel,Nickel,0,1,30
8410,1a03,84106ae247,1a032b03d2,Nickel,Nickel,0,1,48
1a03,8410,1a032b03d2,84106ae247,Nickel,Nickel,0,0,25
8410,80bc,84106ae247,80bcb3c703,Nickel,Nickel,0,2,48
80bc,8410,80bcb3c703,84106ae247,Nickel,Nickel,0,1,30
8410,2068,84106ae247,20687884b3,Nickel,Nickel,0,2,48
2068,8410,20687884b3,84106ae247,Nickel,Nickel,0,1,30
8410,934c,84106ae247,934c7e7ee4,Nickel,Nickel,0,1,48
934c,8410,934c7e7ee4,84106ae247,Nickel,Nickel,0,1,27
8410,0dd2,84106ae247,0dd2c0579c,Nickel,Nickel,0,1,48
0dd2,8410,0dd2c0579c,84106ae247,Nickel,Nickel,0,0,24
8410,dc70,84106ae247,dc7048e78d,Nickel,Brass,0,1,48
dc70,8410,dc7048e78d,84106ae247,Brass,Nickel,0,1,29
8410,85f0,84106ae247,85f0782ccf,Nickel,Nickel,0,1,48
85f0,8410,85f0782ccf,84106ae247,Nickel,Nickel,0,2,31
8410,cf64,84106ae247,cf64a06a77,Nickel,Nickel,0,1,48
cf64,8410,cf64a06a77,84106ae247,Nickel,Nickel,0,1,31
8410,55fd,84106ae247,55fd02a3a3,Nickel,Nickel,0,1,48
55fd,8410,55fd02a3a3,84106ae247,Nickel,Nickel,0,1,30
8410,013b,84106ae247,013b07f331,Nickel,Nickel,0,1,48
013b,8410,013b07f331,84106ae247,Nickel,Nickel,0,1,30
8410,a987,84106ae247,a987dc8828,Nickel,Nickel,0,2,48
a987,8410,a987dc8828,84106ae247,Nickel,Nickel,0,1,22
8410,3919,84106ae247,39199f2515,Nickel,Nickel,0,1,48
3919,8410,39199f2515,84106ae247,Nickel,Nickel,0,1,24
8410,ea52,84106ae247,ea52448b24,Nickel,Brass,0,1,48
ea52,8410,ea52448b24,84106ae247,Brass,Nickel,0,0,20
8410,e276,84106ae247,e276fdcf6d,Nickel,Brass,0,1,48
e276,8410,e276fdcf6d,84106ae247,Brass,Nickel,0,0,16
8410,674b,84106ae247,674b436f3a,Nickel,Nickel,0,2,48
674b,8410,674b436f3a,84106ae247,Nickel,Nickel,0,1,21
8410,1a77,84106ae247,1a77ba21c8,Nickel,Brass,0,1,48
1a77,8410,1a77ba21c8,84106ae247,Brass,Nickel,0,1,19
8410,f32a,84106ae247,f32a57a32f,Nickel,Nickel,0,2,48
f32a,8410,f32a57a32f,84106ae247,Nickel,Nickel,0,0,15
8410,1dce,84106ae247,1dcecfe7ef,Nickel,Nickel,0,2,48
1dce,8410,1dcecfe7ef,84106ae247,Nickel,Nickel,0,1,18
8410,e1d1,84106ae247,e1d10c4c9a,Nickel,Brass,0,1,48
e1d1,8410,e1d10c4c9a,84106ae247,Brass,Nickel,0,1,21
8410,5d57,84106ae247,5d578deaca,Nickel,Nickel,0,1,48
5d57,8410,5d578deaca,84106ae247,Nickel,Nickel,0,1,23
8410,bd9b,84106ae247,bd9ba9bfd9,Nickel,Nickel,0,2,48
bd9b,8410,bd9ba9bfd9,84106ae247,Nickel,Nickel,0,1,30
8410,969d,84106ae247,969de41074,Nickel,Nickel,0,2,48
969d,8410,969de41074,84106ae247,Nickel,Nickel,0,1,18
8410,f8a1,84106ae247,f8a165aa6d,Nickel,Nickel,0,1,48
f8a1,8410,f8a165aa6d,84106ae247,Nickel,Nickel,0,2,25
8410,5869,84106ae247,58690e69c3,Nickel,Brass,0,2,48
5869,8410,58690e69c3,84106ae247,Brass,Nickel,0,1,22
8410,419d,84106ae247,419d3b7b8b,Nickel,Brass,0,1,48
419d,8410,419d3b7b8b,84106ae247,Brass,Nickel,0,0,18
8410,24f6,84106ae247,24f6dbda7e,Nickel,Nickel,0,2,48
24f6,8410,24f6dbda7e,84106ae247,Nickel,Nickel,0,2,26
8410,e67e,84106ae247,e67eb5a673,Nickel,Nickel,0,2,48
e67e,8410,e67eb5a673,84106ae247,Nickel,Nickel,0,1,25
8410,6166,84106ae247,61668d1fb7,Nickel,Brass,0,2,48
6166,8410,61668d1fb7,84106ae247,Brass,Nickel,0,2,20
8410,5f8c,84106ae247,5f8cdc8a2c,Nickel,Brass,0,1,48
5f8c,8410,5f8cdc8a2c,84106ae247,Brass,Nickel,0,1,22
8410,328b,84106ae247,328b732c85,Nickel,Brass,0,1,48
